srcIata,dstIata, flights ,stage, duration 
PEK,LGW, <1 ,5089,11
PGD,TYS, <1 ,624,1
PSR,CTA, <1 ,346,1
PVG,AKA, <1 ,757,2
RAK,NAP, <1 ,1396,3
RHO,NUE, <1 ,1246,3
SAW,BUS, <1 ,641,1
SKB,STT, <1 ,164,1
STR,ZAG, <1 ,381,1
STT,SKB, <1 ,164,1
TAO,WDS, <1 ,597,1
TFN,VGO, <1 ,1042,2
TLS,BGY, <1 ,434,1
TNG,CMN, <1 ,189,1
TYS,PGD, <1 ,624,1
VGO,TFN, <1 ,1042,2
VIE,EBL, <1 ,1616,4
WDS,TAO, <1 ,597,1
WRO,ZAD, <1 ,489,1
YUL,TQO, <1 ,1915,4
ZAD,WRO, <1 ,489,1
ZAG,STR, <1 ,381,1
AHO,BTS, <1 ,682,2
ALC,WRO, <1 ,1227,3
ASP,MEL, <1 ,1154,3
AUS,FRA, <1 ,5310,12
AZA,RAP, <1 ,873,2
BAQ,EOH, <1 ,326,1
BCN,EMA, <1 ,813,2
BDL,RIC, <1 ,393,1
BFN,GRJ, <1 ,406,1
BHX,MAD, <1 ,832,2
BTS,AHO, <1 ,682,2
BZG,STN, <1 ,752,2
CCU,GOX, <1 ,1064,2
CGN,NDR, <1 ,1193,3
CMN,TNG, <1 ,189,1
CRM,MNL, <1 ,279,1
DEB,MUC, <1 ,460,1
EBL,VIE, <1 ,1616,4
EMA,BCN, <1 ,813,2
FAO,SNN, <1 ,1084,2
FRA,AUS, <1 ,5310,12
GOX,CCU, <1 ,1064,2
GRJ,BFN, <1 ,406,1
HRG,BTS, <1 ,1701,4
KHN,LYA, <1 ,449,1
KWE,BKK, <1 ,966,2
LUD,ERS, <1 ,303,1
LYA,HRB, <1 ,1047,2
MAD,BHX, <1 ,832,2
MEL,ASP, <1 ,1154,3
MNL,CRM, <1 ,279,1
MUC,DEB, <1 ,460,1
NDR,CGN, <1 ,1193,3
NUE,RHO, <1 ,1246,3
POM,HIR, <1 ,876,2
PPQ,BHE, <1 ,72,1
RAP,AZA, <1 ,873,2
RDU,ROC, <1 ,503,1
RIC,BDL, <1 ,393,1
ROC,RDU, <1 ,503,1
RPR,VTZ, <1 ,257,1
SKD,SVO, <1 ,1754,4
SNN,FAO, <1 ,1084,2
STN,BZG, <1 ,752,2
SVO,SKD, <1 ,1754,4
TGZ,TIJ, <1 ,1858,4
TIJ,TGZ, <1 ,1858,4
TLS,BSL, <1 ,405,1
VTZ,RPR, <1 ,257,1
WRO,ALC, <1 ,1227,3
ZPB,ZRJ, <1 ,69,1
ACX,NGB, <1 ,1064,2
ADB,ERZ, <1 ,761,2
ALA,CAN, <1 ,2478,6
ALA,SAW, <1 ,2424,5
ASR,ECN, <1 ,269,1
BAH,BGW, <1 ,606,1
BHE,PPQ, <1 ,72,1
BSL,TLS, <1 ,405,1
BZR,CRL, <1 ,496,1
CAN,ALA, <1 ,2478,6
CAN,SUB, <1 ,2115,5
CFU,VIE, <1 ,611,1
CGN,SPU, <1 ,664,1
CID,PGD, <1 ,1169,3
CRL,BZR, <1 ,496,1
ECN,ASR, <1 ,269,1
EGM,HIR, <1 ,160,1
ERZ,ADB, <1 ,761,2
EUG,SJC, <1 ,471,1
FCA,SFO, <1 ,844,2
FRA,RDU, <1 ,4278,10
HSR,PNQ, <1 ,321,1
HTN,KHG, <1 ,147,1
KIX,AUH, <1 ,4784,11
LHW,ZUH, <1 ,1158,3
LYA,NNG, <1 ,871,2
MID,QRO, <1 ,695,2
MRS,VLC, <1 ,402,1
MUC,ACE, <1 ,1901,4
MYY,SIN, <1 ,720,2
NGB,ACX, <1 ,1064,2
NNG,LYA, <1 ,871,2
PGD,CID, <1 ,1169,3
RDU,FRA, <1 ,4278,10
REU,GLA, <1 ,1048,2
RHO,HAJ, <1 ,1428,3
RMO,TBS, <1 ,872,2
SFO,FCA, <1 ,844,2
SJC,EUG, <1 ,471,1
SJC,IAH, <1 ,1608,4
SPU,CGN, <1 ,664,1
SYZ,KWI, <1 ,279,1
TBS,RMO, <1 ,872,2
VIE,CFU, <1 ,611,1
VLC,MRS, <1 ,402,1
WUX,HNY, <1 ,576,1
YYC,YXY, <1 ,1046,2
ZUH,LHW, <1 ,1158,3
AGP,ANR, <1 ,1096,2
ANR,AGP, <1 ,1096,2
ANU,YYZ, <1 ,2105,5
AUH,KIX, <1 ,4784,11
AVP,MCO, <1 ,944,2
BCN,HHN, <1 ,648,1
BJA,LYS, <1 ,619,1
BKK,STV, <1 ,1910,4
BLR,SXR, <1 ,1442,3
BNX,VIE, <1 ,222,1
BRU,SOF, <1 ,1056,2
BVA,ORK, <1 ,494,1
CAK,RSW, <1 ,991,2
CCP,LSC, <1 ,485,1
CKG,WUA, <1 ,695,2
CMN,RUH, <1 ,3296,7
CNX,PUS, <1 ,2153,5
DJE,LUX, <1 ,1112,2
DUB,GDN, <1 ,1006,2
EMA,IBZ, <1 ,972,2
ERS,LUD, <1 ,303,1
FOC,HIA, <1 ,542,1
FRA,CHQ, <1 ,1271,3
GDN,DUB, <1 ,1006,2
GDN,KEF, <1 ,1568,3
GLA,REU, <1 ,1048,2
HAJ,RHO, <1 ,1428,3
HHN,BCN, <1 ,648,1
HIA,FOC, <1 ,542,1
HIA,KWL, <1 ,804,2
HIJ,HKG, <1 ,1423,3
HKG,HIJ, <1 ,1423,3
HRB,LYA, <1 ,1047,2
IAH,SJC, <1 ,1608,4
JED,SKT, <1 ,2290,5
JFK,NCE, <1 ,3991,9
JHB,TWU, <1 ,998,2
JNB,ZNZ, <1 ,1550,3
KEF,GDN, <1 ,1568,3
KLF,LED, <1 ,430,1
KWI,SYZ, <1 ,279,1
KWL,HIA, <1 ,804,2
LED,KLF, <1 ,430,1
LYA,KHN, <1 ,449,1
LYS,BJA, <1 ,619,1
MCO,AVP, <1 ,944,2
MJZ,YKS, <1 ,507,1
MLA,PSA, <1 ,582,1
NCE,JFK, <1 ,3991,9
NDC,HYD, <1 ,153,1
NOS,RUN, <1 ,705,2
OKJ,PVG, <1 ,744,2
ORK,BVA, <1 ,494,1
ORN,CZL, <1 ,408,1
PEE,AYT, <1 ,1860,4
PSA,MLA, <1 ,582,1
PUS,CNX, <1 ,2153,5
PVG,OKJ, <1 ,744,2
QRO,MID, <1 ,695,2
RSW,CAK, <1 ,991,2
RTM,LPA, <1 ,1950,4
RUN,NOS, <1 ,705,2
SIN,MYY, <1 ,720,2
SKG,BRU, <1 ,1141,3
SKT,JED, <1 ,2290,5
SOF,BRU, <1 ,1056,2
STV,BKK, <1 ,1910,4
SUB,CAN, <1 ,2115,5
TTA,CMN, <1 ,397,1
TWU,JHB, <1 ,998,2
VIE,BNX, <1 ,222,1
WUA,CKG, <1 ,695,2
AQI,JED, <1 ,633,1
ARC,FAI, <1 ,239,1
ARN,MXP, <1 ,1042,2
BCN,GOA, <1 ,405,1
BER,OLB, <1 ,814,2
BGI,PTY, <1 ,1378,3
BGW,BAH, <1 ,606,1
BGY,DUS, <1 ,411,1
BHX,AGA, <1 ,1574,3
CAI,DUB, <1 ,2476,6
CDG,LFW, <1 ,2952,7
CKG,PNH, <1 ,1255,3
CLJ,EIN, <1 ,887,2
CRL,FEZ, <1 ,1237,3
CWB,SCL, <1 ,1407,3
DUB,CAI, <1 ,2476,6
DUR,GRJ, <1 ,593,1
DUS,BGY, <1 ,411,1
DUS,GRZ, <1 ,492,1
EIN,CLJ, <1 ,887,2
EMA,PFO, <1 ,2072,5
EWR,HHH, <1 ,688,2
EZE,GYE, <1 ,2634,6
FEZ,CRL, <1 ,1237,3
GOA,BCN, <1 ,405,1
GRJ,DUR, <1 ,593,1
GRZ,DUS, <1 ,492,1
GYE,EZE, <1 ,2634,6
HHH,EWR, <1 ,688,2
HKG,HUN, <1 ,503,1
HOX,MDL, <1 ,215,1
HSG,ICN, <1 ,369,1
HUN,HKG, <1 ,503,1
IBZ,EMA, <1 ,972,2
ICN,HSG, <1 ,369,1
IST,FIH, <1 ,3251,7
JED,AQI, <1 ,633,1
KHG,HTN, <1 ,147,1
KRK,RIX, <1 ,503,1
LCA,BAH, <1 ,1172,3
LGA,HSV, <1 ,823,2
LPA,RTM, <1 ,1950,4
MDC,SIN, <1 ,1448,3
MPL,ORN, <1 ,600,1
MRS,RNS, <1 ,464,1
MXP,ARN, <1 ,1042,2
OLB,BER, <1 ,814,2
ORN,MPL, <1 ,600,1
PFO,EMA, <1 ,2072,5
PNH,CKG, <1 ,1255,3
PTY,BGI, <1 ,1378,3
RIX,KRK, <1 ,503,1
RKZ,CTU, <1 ,881,2
RNS,MRS, <1 ,464,1
SCL,CWB, <1 ,1407,3
SIN,MDC, <1 ,1448,3
SSG,LFW, <1 ,539,1
TLQ,TWC, <1 ,556,1
TLV,BOJ, <1 ,833,2
TSV,CNJ, <1 ,419,1
TWC,TLQ, <1 ,556,1
YYZ,ANU, <1 ,2105,5
AAL,AGP, <1 ,1558,3
AGA,BHX, <1 ,1574,3
AGP,AAL, <1 ,1558,3
AKL,PEK, <1 ,6462,14
AMM,ISU, <1 ,598,1
AUS,PTY, <1 ,1873,4
BDS,TRS, <1 ,422,1
BGY,CFU, <1 ,667,1
BLQ,SSH, <1 ,1711,4
BRI,POZ, <1 ,779,2
BRU,SKG, <1 ,1141,3
BUD,MRS, <1 ,735,2
CFU,BGY, <1 ,667,1
CTU,RKZ, <1 ,881,2
EBJ,SVG, <1 ,257,1
HAM,LIN, <1 ,567,1
HAS,SHJ, <1 ,869,2
HSV,LGA, <1 ,823,2
HYD,KNU, <1 ,644,1
HYD,NDC, <1 ,153,1
IAG,PGD, <1 ,1129,3
INH,VNX, <1 ,127,1
ISP,MIA, <1 ,1113,2
ISU,AMM, <1 ,598,1
JJN,SIN, <1 ,1884,4
KNU,HYD, <1 ,644,1
KRK,ZAD, <1 ,463,1
LFW,SSG, <1 ,539,1
LIN,HAM, <1 ,567,1
LIS,SFO, <1 ,5681,13
LSC,CCP, <1 ,485,1
MAD,TTU, <1 ,351,1
MIA,ISP, <1 ,1113,2
MKZ,SIN, <1 ,135,1
MRS,BUD, <1 ,735,2
NUE,TIA, <1 ,697,2
PEK,AKL, <1 ,6462,14
PGD,IAG, <1 ,1129,3
POZ,BRI, <1 ,779,2
PTY,AUS, <1 ,1873,4
SFO,LIS, <1 ,5681,13
SHJ,HAS, <1 ,869,2
SIN,JJN, <1 ,1884,4
SIN,MKZ, <1 ,135,1
SVG,EBJ, <1 ,257,1
TIA,NUE, <1 ,697,2
TRS,BDS, <1 ,422,1
TTU,MAD, <1 ,351,1
ZAD,KRK, <1 ,463,1
ACE,MXP, <1 ,1674,4
ADB,ATH, <1 ,177,1
AMS,ESB, <1 ,1578,4
ATH,ADB, <1 ,177,1
AZA,PIA, <1 ,1312,3
BDS,BSL, <1 ,704,2
BSL,BDS, <1 ,704,2
CCS,HAV, <1 ,1328,3
CEB,SGN, <1 ,1178,3
CFU,EMA, <1 ,1359,3
CNF,MCO, <1 ,4142,9
CTL,BNE, <1 ,428,1
DUB,IAS, <1 ,1543,3
DYU,URC, <1 ,1037,2
EGE,LAX, <1 ,748,2
EMA,CFU, <1 ,1359,3
ESB,AMS, <1 ,1578,4
FLN,POA, <1 ,225,1
HAN,KTI, <1 ,680,2
HQL,KHG, <1 ,136,1
IAS,DUB, <1 ,1543,3
IKT,OSS, <1 ,1694,4
JHG,KWL, <1 ,626,1
KCA,TLQ, <1 ,326,1
KHG,HQL, <1 ,136,1
KTI,HAN, <1 ,680,2
KWL,JJN, <1 ,537,1
LAX,EGE, <1 ,748,2
LED,STW, <1 ,1136,3
LPA,RAK, <1 ,509,1
LPL,ORK, <1 ,258,1
LUX,DJE, <1 ,1112,2
MRS,YUL, <1 ,3743,8
NDR,NRN, <1 ,1219,3
NRN,NDR, <1 ,1219,3
ORK,LPL, <1 ,258,1
OSS,IKT, <1 ,1694,4
PIA,AZA, <1 ,1312,3
POA,FLN, <1 ,225,1
RAK,LPA, <1 ,509,1
SSH,BRI, <1 ,1348,3
STX,VQS, <1 ,54,1
TBG,UNG, <1 ,58,1
TLQ,KCA, <1 ,326,1
TLV,NAP, <1 ,1295,3
TSF,VIE, <1 ,270,1
UFA,KGP, <1 ,855,2
VIE,TSF, <1 ,270,1
VNO,TLV, <1 ,1631,4
VQS,STX, <1 ,54,1
XMN,WMT, <1 ,764,2
YCU,ZUH, <1 ,973,2
YHZ,YHM, <1 ,825,2
YUL,MRS, <1 ,3743,8
ZUH,YCU, <1 ,973,2
AYT,BRQ, <1 ,1103,2
BAH,LCA, <1 ,1172,3
BCN,IAS, <1 ,1323,3
BJX,SJD, <1 ,549,1
BRQ,AYT, <1 ,1103,2
BSL,DXB, <1 ,3014,7
BUD,ICN, <1 ,5069,11
CAI,KAN, <1 ,1924,4
CGK,TFU, <1 ,2508,6
CJJ,TAO, <1 ,398,1
CWL,TFS, <1 ,1752,4
DIE,DZA, <1 ,273,1
DLC,JUZ, <1 ,736,2
DLM,LBA, <1 ,1874,4
DUS,SZF, <1 ,1572,3
DXB,BSL, <1 ,3014,7
DYG,LHW, <1 ,646,1
EFL,MAN, <1 ,1511,3
FCO,SIN, <1 ,6249,14
FEG,IST, <1 ,2232,5
FEZ,RAK, <1 ,239,1
FRL,PMO, <1 ,419,1
HAM,OTP, <1 ,959,2
IAS,BCN, <1 ,1323,3
ICN,BUD, <1 ,5069,11
IST,FEG, <1 ,2232,5
JUZ,DLC, <1 ,736,2
LBA,DLM, <1 ,1874,4
LCG,LGW, <1 ,664,1
LGW,LCG, <1 ,664,1
LHW,DYG, <1 ,646,1
LTN,PFO, <1 ,2009,4
MAN,EFL, <1 ,1511,3
MCO,CNF, <1 ,4142,9
MDW,ZCL, <1 ,1562,3
MJI,AMM, <1 ,1330,3
MRS,TNG, <1 ,796,2
OTP,HAM, <1 ,959,2
PFO,LTN, <1 ,2009,4
PMO,FRL, <1 ,419,1
RAK,BRS, <1 ,1391,3
RAK,FEZ, <1 ,239,1
RMO,SSH, <1 ,1341,3
SGN,CEB, <1 ,1178,3
SHF,TNA, <1 ,1714,4
SIN,FCO, <1 ,6249,14
SJD,BJX, <1 ,549,1
SSH,RMO, <1 ,1341,3
SZF,DUS, <1 ,1572,3
TAO,CJJ, <1 ,398,1
TFU,CGK, <1 ,2508,6
TNA,SHF, <1 ,1714,4
TNG,MRS, <1 ,796,2
YAB,YFB, <1 ,765,2
YHM,YHZ, <1 ,825,2
YRB,YAB, <1 ,222,1
ZCL,MDW, <1 ,1562,3
AAT,HMI, <1 ,423,1
ACX,HUZ, <1 ,625,1
ADD,LBV, <1 ,2106,5
ADD,LLW, <1 ,1602,4
AMS,SZG, <1 ,481,1
ATH,IAD, <1 ,5168,11
ATL,SLP, <1 ,1281,3
BCN,YYZ, <1 ,3998,9
BER,SZG, <1 ,317,1
BGA,CTG, <1 ,281,1
BIS,ORD, <1 ,716,2
BRS,RAK, <1 ,1391,3
BVA,ZAG, <1 ,700,2
BYK,ABJ, <1 ,188,1
CDG,FSC, <1 ,607,1
CTG,BGA, <1 ,281,1
DEN,IST, <1 ,6130,14
DEN,MTY, <1 ,1005,2
DFW,BCN, <1 ,5195,12
DSS,DXB, <1 ,4715,10
DXB,CKY, <1 ,4633,10
DXB,LAD, <1 ,3680,8
ENH,XNN, <1 ,601,1
ESB,GZP, <1 ,267,1
FIH,MJM, <1 ,572,1
FLL,BHM, <1 ,650,1
FLN,PTY, <1 ,3262,7
FSC,CDG, <1 ,607,1
FSZ,OKD, <1 ,608,1
GLA,IBZ, <1 ,1204,3
GZP,ESB, <1 ,267,1
HGH,DOH, <1 ,4166,9
HMI,AAT, <1 ,423,1
HUZ,ACX, <1 ,625,1
IAD,ATH, <1 ,5168,11
IBZ,GLA, <1 ,1204,3
INI,BEG, <1 ,128,1
IST,DEN, <1 ,6130,14
IST,SXZ, <1 ,734,2
JHB,SUB, <1 ,883,2
KHV,NER, <1 ,715,2
LAD,DXB, <1 ,3680,8
LBA,LPA, <1 ,1921,4
LBA,RIX, <1 ,1024,2
LHR,RAK, <1 ,1424,3
LHR,TFS, <1 ,1821,4
LPA,LBA, <1 ,1921,4
MEX,PHL, <1 ,1996,4
MIA,TLV, <1 ,6603,15
MJM,FIH, <1 ,572,1
MMJ,OKD, <1 ,505,1
MRS,MIR, <1 ,606,1
MTY,DEN, <1 ,1005,2
NAP,TLV, <1 ,1295,3
NER,KHV, <1 ,715,2
NKT,SAW, <1 ,729,2
NRN,ZAD, <1 ,672,1
NRT,BWN, <1 ,2670,6
OKD,FSZ, <1 ,608,1
OKD,MMJ, <1 ,505,1
ORD,BIS, <1 ,716,2
POS,DOM, <1 ,340,1
PVG,SZH, <1 ,760,2
RAK,LHR, <1 ,1424,3
RIX,LBA, <1 ,1024,2
SAW,NKT, <1 ,729,2
SLP,ATL, <1 ,1281,3
STW,LED, <1 ,1136,3
SUB,JHB, <1 ,883,2
SXZ,IST, <1 ,734,2
SZG,AMS, <1 ,481,1
SZG,BER, <1 ,317,1
SZH,PVG, <1 ,760,2
TFS,CWL, <1 ,1752,4
TFS,LHR, <1 ,1821,4
TLV,MIA, <1 ,6603,15
TLV,VNO, <1 ,1631,4
TOF,VKO, <1 ,1811,4
TRE,OBN, <1 ,53,1
URC,DYU, <1 ,1037,2
WTL,EEK, <1 ,23,1
XNN,ENH, <1 ,601,1
YYZ,BCN, <1 ,3998,9
ZAD,NRN, <1 ,672,1
ZAG,BVA, <1 ,700,2
AAN,CCJ, <1 ,1613,4
ACX,XIY, <1 ,683,2
ADD,KHI, <1 ,2165,5
ADD,MAA, <1 ,2821,6
AGP,DOH, <1 ,3374,7
AMD,NDC, <1 ,404,1
ATL,JAC, <1 ,1572,3
AZA,CID, <1 ,1240,3
BAH,MUC, <1 ,2584,6
BCN,DFW, <1 ,5195,12
BEG,CAN, <1 ,5244,12
BEK,BOM, <1 ,726,2
BGG,ESB, <1 ,415,1
BHM,FLL, <1 ,650,1
BKK,ISB, <1 ,2223,5
BKK,TAS, <1 ,2678,6
BNE,CTL, <1 ,428,1
BNE,KIX, <1 ,4409,10
BOM,BEK, <1 ,726,2
BOS,SAL, <1 ,2266,5
BPN,SIN, <1 ,910,2
BRS,FNC, <1 ,1473,3
BTJ,PEN, <1 ,335,1
BVA,FAO, <1 ,996,2
BWI,PTY, <1 ,2079,5
BWN,NRT, <1 ,2670,6
BZE,RTB, <1 ,145,1
BZX,SZX, <1 ,766,2
CAN,BEG, <1 ,5244,12
CAN,HQQ, <1 ,862,2
CAN,JGN, <1 ,1432,3
CAN,NGO, <1 ,1620,4
CAN,SQD, <1 ,450,1
CAN,XIC, <1 ,759,2
CCJ,AAN, <1 ,1613,4
CDP,MAA, <1 ,141,1
CGO,LZH, <1 ,746,2
CGO,TCG, <1 ,1795,4
CID,AZA, <1 ,1240,3
CIF,WUA, <1 ,660,1
CIH,TFU, <1 ,645,1
CKG,TSA, <1 ,970,2
CLT,DUB, <1 ,3720,8
CLT,FCO, <1 ,4811,11
CMB,NRT, <1 ,4286,10
CNS,KIX, <1 ,3595,8
CNS,PPP, <1 ,309,1
CNS,SIN, <1 ,3112,7
CNX,HHQ, <1 ,427,1
CPV,SSA, <1 ,422,1
DLC,DQA, <1 ,568,1
DOH,AGP, <1 ,3374,7
DOH,HGH, <1 ,4166,9
DOY,PEK, <1 ,212,1
DQA,DLC, <1 ,568,1
DSS,FCO, <1 ,2560,6
DUB,CLT, <1 ,3720,8
ENH,KMG, <1 ,529,1
ENH,NKG, <1 ,575,1
ENH,TFU, <1 ,291,1
ENH,TNA, <1 ,642,1
ESB,BGG, <1 ,415,1
FAO,BVA, <1 ,996,2
FBM,DAR, <1 ,860,2
FCO,CLT, <1 ,4811,11
FIH,BZV, <1 ,16,1
FNC,BRS, <1 ,1473,3
FNC,WAW, <1 ,2311,5
FOC,XFN, <1 ,625,1
GAL,RBY, <1 ,44,1
GEO,IAH, <1 ,2901,6
GLA,LDY, <1 ,121,1
GOI,ISK, <1 ,326,1
GUM,TKK, <1 ,633,1
HAK,ENH, <1 ,716,2
HAK,VTE, <1 ,534,1
HCZ,XIY, <1 ,646,1
HDG,HRB, <1 ,879,2
HDG,XMN, <1 ,859,2
HER,OTP, <1 ,638,1
HGH,HJJ, <1 ,725,2
HGH,UYN, <1 ,838,2
HHN,TIA, <1 ,841,2
HHQ,CNX, <1 ,427,1
HJJ,HGH, <1 ,725,2
HJJ,LJG, <1 ,543,1
HJJ,SYX, <1 ,606,1
HKG,MAD, <1 ,6541,15
HMO,QRO, <1 ,888,2
HNL,MAJ, <1 ,2279,5
HQQ,CAN, <1 ,862,2
HRB,HDG, <1 ,879,2
HRB,JNG, <1 ,882,2
HRB,JSJ, <1 ,323,1
HRE,LLW, <1 ,335,1
HVN,SRQ, <1 ,1103,2
HYD,IXA, <1 ,947,2
HZG,NTG, <1 ,806,2
HZG,UYN, <1 ,381,1
IAD,JED, <1 ,6593,15
ICN,MXP, <1 ,5529,12
IKT,NER, <1 ,865,2
INU,BNE, <1 ,2061,5
ISB,BKK, <1 ,2223,5
ISK,GOI, <1 ,326,1
IXA,HYD, <1 ,947,2
IXB,RDP, <1 ,221,1
JAC,ATL, <1 ,1572,3
JBK,LHW, <1 ,909,2
JED,FRA, <1 ,2567,6
JED,JFK, <1 ,6365,14
JFK,JED, <1 ,6365,14
JGN,PVG, <1 ,1446,3
JGS,XIY, <1 ,629,1
JNB,TNR, <1 ,1328,3
JNG,HRB, <1 ,882,2
JNG,KWE, <1 ,827,2
JNG,KWL, <1 ,789,2
JSJ,HRB, <1 ,323,1
JUH,SZX, <1 ,607,1
JXA,TNA, <1 ,931,2
KCA,ZFL, <1 ,131,1
KHI,ADD, <1 ,2165,5
KHN,NNY, <1 ,348,1
KIX,BNE, <1 ,4409,10
KIX,XIY, <1 ,1509,3
KMG,ENH, <1 ,529,1
KMG,SHS, <1 ,673,1
KWE,JNG, <1 ,827,2
KWL,JNG, <1 ,789,2
LDY,GLA, <1 ,121,1
LGW,PMO, <1 ,1106,2
LHR,SKG, <1 ,1348,3
LHW,JBK, <1 ,909,2
LJG,HJJ, <1 ,543,1
LLW,LUN, <1 ,372,1
LOP,SIN, <1 ,1096,2
LPA,ZAZ, <1 ,1246,3
LZG,PEK, <1 ,846,2
LZH,CGO, <1 ,746,2
MAA,CDP, <1 ,141,1
MAD,HKG, <1 ,6541,15
MAJ,HNL, <1 ,2279,5
MED,AHB, <1 ,474,1
MFM,WUH, <1 ,590,1
MHD,PGU, <1 ,727,2
MTY,AUS, <1 ,339,1
MUC,BAH, <1 ,2584,6
MVP,BOG, <1 ,374,1
MXP,ICN, <1 ,5529,12
MXP,TPE, <1 ,5989,13
NCE,SAW, <1 ,1145,3
NER,IKT, <1 ,865,2
NGO,CAN, <1 ,1620,4
NKC,ALG, <1 ,1733,4
NKG,NNY, <1 ,380,1
NNY,KHN, <1 ,348,1
NNY,NKG, <1 ,380,1
NQU,UIB, <1 ,44,1
NSI,ADD, <1 ,1907,4
NTG,HZG, <1 ,806,2
OMR,WAW, <1 ,358,1
ORK,VLC, <1 ,936,2
PEK,DOY, <1 ,212,1
PEK,LZG, <1 ,846,2
PEN,BTJ, <1 ,335,1
PGU,MHD, <1 ,727,2
PHL,MEX, <1 ,1996,4
PHL,VCE, <1 ,4249,9
PKX,WUZ, <1 ,1152,3
PMO,LGW, <1 ,1106,2
PNH,TFU, <1 ,1290,3
PPP,CNS, <1 ,309,1
PRG,PSA, <1 ,480,1
PSA,PRG, <1 ,480,1
PTY,BWI, <1 ,2079,5
PTY,FLN, <1 ,3262,7
PTY,RDU, <1 ,1845,4
PUS,DPS, <1 ,3152,7
PVG,BAH, <1 ,4259,9
PVG,JGN, <1 ,1446,3
PVG,YYZ, <1 ,7107,16
QRO,HMO, <1 ,888,2
RBY,GAL, <1 ,44,1
RDP,IXB, <1 ,221,1
RDU,PTY, <1 ,1845,4
RTB,BZE, <1 ,145,1
SAL,BOS, <1 ,2266,5
SAW,NCE, <1 ,1145,3
SCU,HAV, <1 ,471,1
SHE,HDG, <1 ,601,1
SHJ,TZX, <1 ,1409,3
SHS,KMG, <1 ,673,1
SHS,TNA, <1 ,534,1
SIN,BPN, <1 ,910,2
SIN,CNS, <1 ,3112,7
SIN,LOP, <1 ,1096,2
SKG,LHR, <1 ,1348,3
SQD,DLC, <1 ,758,2
SRQ,HVN, <1 ,1103,2
SSA,CPV, <1 ,422,1
SVO,SYX, <1 ,4487,10
SYM,ZAT, <1 ,354,1
SYX,HJJ, <1 ,606,1
SYX,ZYI, <1 ,669,1
SZX,BZX, <1 ,766,2
SZX,JUH, <1 ,607,1
SZX,UYN, <1 ,1111,2
TAS,BKK, <1 ,2678,6
TCG,CGO, <1 ,1795,4
TFU,CIH, <1 ,645,1
TFU,ENH, <1 ,291,1
TFU,TSA, <1 ,1107,2
TIA,HHN, <1 ,841,2
TKK,PNI, <1 ,440,1
TNA,ENH, <1 ,642,1
TNA,JXA, <1 ,931,2
TNA,SHS, <1 ,534,1
TNR,JNB, <1 ,1328,3
TPE,MUC, <1 ,5768,13
TRV,PNQ, <1 ,723,2
TSA,CKG, <1 ,970,2
TSA,TFU, <1 ,1107,2
TZX,SHJ, <1 ,1409,3
UIB,NQU, <1 ,44,1
UYN,HGH, <1 ,838,2
UYN,HZG, <1 ,381,1
UYN,SZX, <1 ,1111,2
VCE,PHL, <1 ,4249,9
VLC,ORK, <1 ,936,2
WAW,FNC, <1 ,2311,5
WAW,OMR, <1 ,358,1
WGN,HAK, <1 ,473,1
WUA,CIF, <1 ,660,1
WUH,MFM, <1 ,590,1
WUZ,PKX, <1 ,1152,3
XFN,FOC, <1 ,625,1
XIC,CAN, <1 ,759,2
XIY,ACX, <1 ,683,2
XIY,JGS, <1 ,629,1
XIY,KIX, <1 ,1509,3
XIY,TLQ, <1 ,1212,3
XIY,WGN, <1 ,537,1
XIY,ZAT, <1 ,572,1
YRT,YVO, <1 ,1161,3
YUL,YGL, <1 ,591,1
YVO,YRT, <1 ,1161,3
YYZ,PVG, <1 ,7107,16
ZAT,SYM, <1 ,354,1
ZAT,XIY, <1 ,572,1
ZAZ,LPA, <1 ,1246,3
ZFL,KCA, <1 ,131,1
ZYI,SYX, <1 ,669,1
ACC,CAI, <1 ,2660,6
ADD,NLA, <1 ,1660,4
ADZ,PTY, <1 ,288,1
AGA,FEZ, <1 ,363,1
AHB,TUU, <1 ,796,2
ALG,NKC, <1 ,1733,4
AMM,MXP, <1 ,1746,4
ANU,KIN, <1 ,987,2
APL,VXC, <1 ,298,1
AUH,BUD, <1 ,2504,6
BAH,PVG, <1 ,4259,9
BBI,VNS, <1 ,405,1
BEG,INI, <1 ,128,1
BNE,WTB, <1 ,82,1
BOG,MVP, <1 ,374,1
BOG,VLN, <1 ,567,1
BQT,SVO, <1 ,611,1
BRM,PMV, <1 ,381,1
BVC,MAN, <1 ,2801,6
BWN,KCH, <1 ,395,1
BZV,FIH, <1 ,16,1
CAI,ACC, <1 ,2660,6
CAI,NDJ, <1 ,1624,4
CAN,RUH, <1 ,4162,9
CAN,YYZ, <1 ,7743,17
CDT,MAD, <1 ,190,1
CGO,DAT, <1 ,385,1
CJB,CMB, <1 ,328,1
CKY,CDG, <1 ,2873,6
CLO,IPI, <1 ,206,1
CMB,CJB, <1 ,328,1
CMB,KTM, <1 ,1457,3
CMB,LHE, <1 ,1712,4
CMB,SYD, <1 ,5443,12
CRL,IBZ, <1 ,814,2
CUZ,LPB, <1 ,324,1
DAC,HKG, <1 ,1499,3
DAT,CGO, <1 ,385,1
DMK,OKA, <1 ,1944,4
DPS,PUS, <1 ,3152,7
DTW,FCO, <1 ,4627,10
DUS,KRK, <1 ,577,1
DUS,MLA, <1 ,1132,3
